Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756489532187539,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756489532189472,00000194,false,Rx,0,6,12,00,00,00,00,00,00,00
1756489532192510,00000188,false,Rx,0,6,B9,FF,12,00,D7,03,00,00
1756489532192675,00000193,false,Rx,0,6,12,00,F5,FF,00,00,00,00
1756489532192777,00000288,false,Rx,0,6,01,00,00,00,00,00,00,00
1756489532192839,00000488,false,Rx,0,8,08,27,5E,00,54,01,8D,00
1756489532194079,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532195173,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532199278,00000194,false,Rx,0,6,14,00,FD,FF,01,00,00,00
1756489532202386,00000193,false,Rx,0,6,14,00,FB,FF,03,00,00,00
1756489532202730,00000188,false,Rx,0,6,C3,FF,10,00,FC,03,00,00
1756489532202855,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489532202983,00000488,false,Rx,0,8,08,27,5E,00,54,01,8D,00
1756489532205084,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532206191,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532207313,00000181,false,Rx,0,8,04,10,00,EA,02,0F,09,0A
1756489532209097,00000194,false,Rx,0,6,14,00,00,00,FD,FF,00,00
1756489532212214,00000193,false,Rx,0,6,14,00,05,00,FF,FF,00,00
1756489532212904,00000188,false,Rx,0,6,B9,FF,18,00,D5,03,00,00
1756489532213024,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489532213142,00000488,false,Rx,0,8,08,27,5E,00,54,01,8D,00
1756489532216160,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532217198,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532218925,00000194,false,Rx,0,6,14,00,FF,FF,FC,FF,00,00
1756489532222101,00000193,false,Rx,0,6,14,00,FE,FF,02,00,00,00
1756489532223118,00000188,false,Rx,0,6,BD,FF,14,00,D6,03,00,00
1756489532223251,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489532223370,00000488,false,Rx,0,8,08,27,5E,00,54,01,8D,00
1756489532227222,00000181,false,Rx,0,8,04,10,00,EA,02,0F,09,0A
1756489532227332,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532228306,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532228755,00000194,false,Rx,0,6,14,00,01,00,FF,FF,00,00
1756489532231869,00000193,false,Rx,0,6,14,00,FE,FF,03,00,00,00
1756489532233604,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756489532233964,00000188,false,Rx,0,6,C7,FF,12,00,FB,03,00,00
1756489532234084,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489532234200,00000488,false,Rx,0,8,08,27,5E,00,53,01,8D,00
1756489532238210,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532238567,00000194,false,Rx,0,6,14,00,01,00,FE,FF,00,00
1756489532239348,00000181,false,Rx,0,8,04,10,00,E9,02,0F,09,0A
1756489532239455,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532241702,00000193,false,Rx,0,6,14,00,F8,FF,02,00,00,00
1756489532244021,00000188,false,Rx,0,6,B8,FF,1A,00,D7,03,00,00
1756489532244127,00000288,false,Rx,0,6,01,00,00,00,00,00,00,00
1756489532244339,00000488,false,Rx,0,8,08,27,5E,00,53,01,8D,00
1756489532248408,00000194,false,Rx,0,6,14,00,FF,FF,FF,FF,00,00
1756489532249316,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532250409,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532251492,00000393,false,Rx,0,6,0A,01,D5,01,0F,01,00,00
1756489532251602,00000293,false,Rx,0,4,26,A3,00,00,00,00,00,00
1756489532251701,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489532251799,00000733,false,Rx,0,8,03,6F,12,03,3B,A3,00,05
1756489532251920,00000193,false,Rx,0,6,14,00,1B,00,03,00,00,00
1756489532254313,00000188,false,Rx,0,6,C4,FF,0D,00,F5,03,00,00
1756489532254423,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489532254642,00000488,false,Rx,0,8,08,27,5E,00,53,01,8D,00
1756489532258234,00000394,false,Rx,0,6,62,05,ED,01,0E,01,00,00
1756489532258398,00000294,false,Rx,0,4,75,A2,87,FF,00,00,00,00
1756489532258500,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489532258616,00000734,false,Rx,0,8,05,00,00,20,3F,A2,87,05
1756489532258677,00000194,false,Rx,0,6,14,00,FF,FF,FF,FF,00,00
1756489532261330,00000193,false,Rx,0,6,14,00,10,00,FB,FF,00,00
1756489532261442,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532261581,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532264605,00000188,false,Rx,0,6,BF,FF,12,00,F6,03,00,00
1756489532264736,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489532264951,00000488,false,Rx,0,8,08,27,5E,00,53,01,8D,00
1756489532266945,00000181,false,Rx,0,8,04,10,00,EA,02,0F,09,0A
1756489532268062,00000194,false,Rx,0,6,14,00,00,00,00,00,00,00
1756489532271172,00000193,false,Rx,0,6,14,00,00,00,FC,FF,00,00
1756489532272385,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532272489,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489532273535,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489532274907,00000188,false,Rx,0,6,B6,FF,16,00,D2,03,00,00
1756489532275035,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489532275244,00000488,false,Rx,0,8,08,27,5E,00,53,01,8D,00
1756489532277888,00000194,false,Rx,0,6,14,00,FD,FF,01,00,00,00
1756489532280996,00000193,false,Rx,0,6,14,00,00,00,03,00,00,00
1756489532283599,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
