Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756489055238690,00000490,false,Rx,0,5,57,00,00,00,00,00,00,00
1756489055238809,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055242083,00000194,false,Rx,0,6,12,00,FE,FF,FF,FF,00,00
1756489055243547,00000188,false,Rx,0,6,BF,FF,0E,00,F5,03,00,00
1756489055243781,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055246986,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055247797,00000193,false,Rx,0,6,14,00,F7,FF,FD,FF,00,00
1756489055248099,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055249048,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055249249,00000181,false,Rx,0,8,04,10,00,EA,02,0E,08,09
1756489055251884,00000394,false,Rx,0,6,5F,05,ED,01,16,01,00,00
1756489055251994,00000294,false,Rx,0,4,B2,A2,C4,FF,00,00,00,00
1756489055252093,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055252191,00000734,false,Rx,0,8,02,00,00,C0,3F,A2,C4,05
1756489055252309,00000194,false,Rx,0,6,12,00,02,00,FF,FF,00,00
1756489055253842,00000188,false,Rx,0,6,BB,FF,0F,00,E4,03,00,00
1756489055254078,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055257631,00000193,false,Rx,0,6,14,00,FF,FF,02,00,00,00
1756489055258110,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055259222,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055259354,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055261738,00000194,false,Rx,0,6,12,00,01,00,02,00,00,00
1756489055262546,00000181,false,Rx,0,8,04,10,00,E9,02,0E,08,09
1756489055264133,00000188,false,Rx,0,6,B1,FF,16,00,D4,03,00,00
1756489055264375,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055267606,00000193,false,Rx,0,6,14,00,FF,FF,FC,FF,00,00
1756489055268608,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055269136,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055270239,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055270523,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055271783,00000194,false,Rx,0,6,12,00,00,00,00,00,00,00
1756489055273707,00000188,false,Rx,0,6,C2,FF,13,00,F5,03,00,00
1756489055273882,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055275776,00000181,false,Rx,0,8,04,10,00,E9,02,0E,08,09
1756489055277329,00000193,false,Rx,0,6,14,00,FC,FF,00,00,00,00
1756489055280156,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055280752,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055281409,00000194,false,Rx,0,6,12,00,01,00,02,00,00,00
1756489055282302,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055283950,00000188,false,Rx,0,6,B8,FF,17,00,DA,03,00,00
1756489055284151,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055287173,00000193,false,Rx,0,6,14,00,F9,FF,02,00,00,00
1756489055288991,00000181,false,Rx,0,8,04,10,00,EA,02,0E,08,09
1756489055291254,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055291387,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055291465,00000194,false,Rx,0,6,12,00,01,00,02,00,00,00
1756489055293768,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055294515,00000188,false,Rx,0,6,C0,FF,11,00,F2,03,00,00
1756489055295750,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055296981,00000193,false,Rx,0,6,14,00,00,00,02,00,00,00
1756489055298026,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756489055301080,00000194,false,Rx,0,6,12,00,01,00,03,00,00,00
1756489055302113,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055302651,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055304273,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055305677,00000188,false,Rx,0,6,B3,FF,19,00,D4,03,00,00
1756489055305783,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055306785,00000193,false,Rx,0,6,14,00,06,00,02,00,00,00
1756489055309861,00000181,false,Rx,0,8,04,10,00,E9,02,0E,08,09
1756489055310828,00000194,false,Rx,0,6,12,00,00,00,01,00,00,00
1756489055311846,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055313132,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055315299,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055315790,00000188,false,Rx,0,6,B5,FF,16,00,D6,03,00,00
1756489055315931,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055316553,00000393,false,Rx,0,6,0A,01,D5,01,0F,01,00,00
1756489055316664,00000293,false,Rx,0,4,23,A3,00,00,00,00,00,00
1756489055316763,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055316862,00000733,false,Rx,0,8,02,00,00,C0,3F,A3,00,05
1756489055316965,00000193,false,Rx,0,6,14,00,FE,FF,FB,FF,00,00
1756489055320714,00000194,false,Rx,0,6,12,00,02,00,FD,FF,00,00
1756489055322710,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055324161,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055325684,00000188,false,Rx,0,6,C0,FF,0F,00,F9,03,00,00
1756489055325777,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055326319,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055326413,00000193,false,Rx,0,6,14,00,FC,FF,05,00,00,00
1756489055330584,00000194,false,Rx,0,6,12,00,01,00,FE,FF,00,00
1756489055333155,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055335201,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055336032,00000188,false,Rx,0,6,B4,FF,12,00,DD,03,00,00
1756489055336114,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055336217,00000193,false,Rx,0,6,14,00,F9,FF,07,00,00,00
1756489055337324,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055340368,00000194,false,Rx,0,6,12,00,01,00,FC,FF,00,00
1756489055343276,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055346114,00000193,false,Rx,0,6,14,00,FB,FF,05,00,00,00
1756489055346218,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055346281,00000188,false,Rx,0,6,B7,FF,19,00,DC,03,00,00
1756489055346387,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055348348,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055349437,00000181,false,Rx,0,8,04,10,00,EA,02,0E,08,09
1756489055350181,00000394,false,Rx,0,6,5F,05,ED,01,0E,01,00,00
1756489055350273,00000294,false,Rx,0,4,AF,A2,28,00,00,00,00,00
1756489055350366,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055350464,00000734,false,Rx,0,8,03,6F,12,03,3B,A2,28,05
1756489055350566,00000194,false,Rx,0,6,12,00,FE,FF,FF,FF,00,00
1756489055353441,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055355924,00000193,false,Rx,0,6,14,00,07,00,00,00,00,00
1756489055356454,00000188,false,Rx,0,6,C0,FF,07,00,FA,03,00,00
1756489055356704,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055357181,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055359371,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055359985,00000194,false,Rx,0,6,12,00,FC,FF,FD,FF,00,00
1756489055362695,00000181,false,Rx,0,8,04,10,00,EA,02,0E,08,09
1756489055363625,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055365690,00000193,false,Rx,0,6,14,00,FD,FF,04,00,00,00
1756489055366609,00000188,false,Rx,0,6,BA,FF,11,00,EE,03,00,00
1756489055366721,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055368094,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055368658,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055369788,00000194,false,Rx,0,6,12,00,FB,FF,FD,FF,00,00
1756489055370321,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055372664,00000190,false,Rx,0,8,00,CA,CA,CA,CA,CA,C9,CA
1756489055372779,00000190,false,Rx,0,8,07,CA,CA,CA,CA,CA,CA,CA
1756489055372895,00000190,false,Rx,0,8,15,CA,CA,C9,C9,CA,CA,C9
1756489055373012,00000190,false,Rx,0,8,1C,CA,C9,C9,C9,C9,C9,C9
1756489055373129,00000190,false,Rx,0,8,23,C9,CA,C9,C9,C9,CA,C9
1756489055373229,00000190,false,Rx,0,8,0E,CA,C9,CA,CA,C9,CA,C9
1756489055373326,00000190,false,Rx,0,8,2A,C9,C9,C9,C9,C9,CA,CA
1756489055373446,00000190,false,Rx,0,8,31,CA,CA,C9,CA,CA,C9,CA
1756489055373579,00000190,false,Rx,0,8,3F,CA,CA,CA,CA,CA,CA,CA
1756489055373694,00000190,false,Rx,0,8,46,CA,CA,CA,CA,CA,CA,CA
1756489055373811,00000190,false,Rx,0,8,38,CA,CA,CA,C9,CA,CA,C8
1756489055373909,00000190,false,Rx,0,8,4D,CA,CA,CA,CA,CA,CA,CA
1756489055374006,00000190,false,Rx,0,8,54,CA,CA,CA,CA,CA,CA,C9
1756489055374123,00000190,false,Rx,0,8,62,CA,C8,CA,CA,CA,CA,CA
1756489055374239,00000190,false,Rx,0,8,5B,CA,CA,CA,CA,CA,CA,CA
1756489055374355,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055375508,00000193,false,Rx,0,6,14,00,F4,FF,00,00,00,00
1756489055375854,00000181,false,Rx,0,8,04,10,00,EA,02,0E,08,09
1756489055376788,00000188,false,Rx,0,6,B5,FF,12,00,D2,03,00,00
1756489055376905,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055377615,00000390,false,Rx,0,8,00,3C,3C,3D,13,3D,13,3D
1756489055377728,00000390,false,Rx,0,8,07,3C,3D,3D,3D,3D,3D,3D
1756489055377844,00000390,false,Rx,0,8,15,3D,3D,3D,3D,3D,3D,3C
1756489055377959,00000390,false,Rx,0,8,1C,3D,3D,3D,3D,3D,3D,3D
1756489055378075,00000390,false,Rx,0,8,23,3D,3D,3D,13,3D,3D,3D
1756489055378194,00000390,false,Rx,0,8,0E,3D,3D,3D,3D,3D,3D,3D
1756489055378287,00000390,false,Rx,0,8,2A,3D,3D,3D,3D,13,3D,3D
1756489055378383,00000390,false,Rx,0,8,31,3D,3D,3C,3D,3D,3D,3D
1756489055378497,00000390,false,Rx,0,8,3F,13,3D,3D,3D,3D,3D,3D
1756489055378613,00000390,false,Rx,0,8,46,3C,3D,3D,3D,3D,3C,3D
1756489055378728,00000390,false,Rx,0,8,38,13,13,3D,3D,3D,13,3D
1756489055378842,00000390,false,Rx,0,8,4D,3D,3D,3D,3D,3D,3D,13
1756489055378958,00000390,false,Rx,0,8,54,3D,3C,3D,3D,3D,3D,3D
1756489055379073,00000390,false,Rx,0,8,62,3D,3D,13,3D,13,3D,3D
1756489055379188,00000390,false,Rx,0,8,5B,13,3D,13,3D,3D,3D,3D
1756489055379307,00000390,false,Rx,0,8,69,3D,3D,3C,3D,13,3D,3D
1756489055379424,00000390,false,Rx,0,8,70,3C,3C,3D,3D,3C,13,3D
1756489055379540,00000390,false,Rx,0,8,7E,3C,3C,13,13,3D,3D,3D
1756489055379635,00000194,false,Rx,0,6,12,00,00,00,FC,FF,00,00
1756489055379730,00000390,false,Rx,0,8,77,3C,3C,3C,3D,3C,3D,3D
1756489055379845,00000390,false,Rx,0,8,8C,13,3D,13,3D,3D,3D,3D
1756489055379960,00000390,false,Rx,0,8,93,3D,3C,3D,13,3D,3D,3D
1756489055380074,00000390,false,Rx,0,8,A1,3D,13,3D,13,13,13,3D
1756489055380189,00000390,false,Rx,0,8,9A,3D,3D,3C,3C,3D,3D,3D
1756489055380285,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055380380,00000390,false,Rx,0,8,B6,3D,13,3D,3D,3D,3D,3C
1756489055380501,00000390,false,Rx,0,8,AF,3D,13,13,13,13,3D,3D
1756489055380624,00000390,false,Rx,0,8,BD,3D,3D,3D,3D,3D,13,13
1756489055380736,00000390,false,Rx,0,8,C4,3C,13,3D,3D,3D,3D,3D
1756489055380850,00000390,false,Rx,0,8,CB,3D,3D,3D,3D,3D,3D,3D
1756489055380965,00000390,false,Rx,0,8,D9,3D,3C,3D,3D,3D,3D,3D
1756489055381080,00000390,false,Rx,0,8,D2,13,3D,3C,13,3C,3D,3D
1756489055381293,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055384028,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055385336,00000193,false,Rx,0,6,14,00,02,00,FF,FF,00,00
1756489055387636,00000188,false,Rx,0,6,C1,FF,11,00,F2,03,00,00
1756489055387750,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055389039,00000181,false,Rx,0,8,04,10,00,E9,02,0E,08,09
1756489055389432,00000194,false,Rx,0,6,12,00,01,00,FF,FF,00,00
1756489055391210,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055392311,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055393616,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055395162,00000193,false,Rx,0,6,14,00,F9,FF,FE,FF,00,00
1756489055397785,00000188,false,Rx,0,6,BB,FF,18,00,E7,03,00,00
1756489055397939,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055399266,00000194,false,Rx,0,6,12,00,FD,FF,FE,FF,00,00
1756489055402253,00000181,false,Rx,0,8,04,10,00,E9,02,0D,08,09
1756489055402349,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055403914,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055404444,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055404986,00000193,false,Rx,0,6,14,00,EE,FF,00,00,00,00
1756489055406177,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756489055408078,00000188,false,Rx,0,6,B9,FF,14,00,D4,03,00,00
1756489055408232,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055409092,00000194,false,Rx,0,6,12,00,FF,FF,00,00,00,00
1756489055413226,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055414233,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055414812,00000393,false,Rx,0,6,0A,01,D5,01,07,01,00,00
1756489055414907,00000293,false,Rx,0,4,36,A3,00,00,00,00,00,00
1756489055415004,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055415100,00000733,false,Rx,0,8,03,6F,12,03,3B,A3,00,05
1756489055415197,00000193,false,Rx,0,6,14,00,FB,FF,04,00,00,00
1756489055415480,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055418383,00000188,false,Rx,0,6,BE,FF,13,00,F2,03,00,00
1756489055418532,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055418923,00000194,false,Rx,0,6,12,00,FF,FF,03,00,00,00
1756489055419871,00000181,false,Rx,0,8,04,10,00,E9,02,0D,08,09
1756489055424224,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055424640,00000193,false,Rx,0,6,14,00,05,00,FC,FF,00,00
1756489055425678,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055426452,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055428663,00000188,false,Rx,0,6,B4,FF,19,00,D8,03,00,00
1756489055428777,00000194,false,Rx,0,6,12,00,FC,FF,04,00,00,00
1756489055428874,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055434472,00000193,false,Rx,0,6,14,00,FB,FF,FC,FF,00,00
1756489055435261,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055435932,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055437438,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055438578,00000194,false,Rx,0,6,12,00,FD,FF,01,00,00,00
1756489055438696,00000290,false,Rx,0,7,01,E8,00,A3,F2,00,00,00
1756489055438801,00000490,false,Rx,0,5,5E,00,00,00,00,00,00,00
1756489055438960,00000188,false,Rx,0,6,C4,FF,0F,00,E6,03,00,00
1756489055439131,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055439757,00000181,false,Rx,0,8,04,10,00,E9,02,0D,08,09
1756489055444300,00000193,false,Rx,0,6,14,00,F9,FF,FC,FF,00,00
1756489055446239,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055446353,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055448401,00000394,false,Rx,0,6,5F,05,ED,01,0E,01,00,00
1756489055448495,00000294,false,Rx,0,4,B2,A2,3C,00,00,00,00,00
1756489055448592,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055448688,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055448786,00000734,false,Rx,0,8,04,8F,C2,F5,3F,A2,3C,05
1756489055448883,00000194,false,Rx,0,6,12,00,FF,FF,02,00,00,00
1756489055449269,00000188,false,Rx,0,6,C3,FF,10,00,F3,03,00,00
1756489055449444,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055453078,00000181,false,Rx,0,8,04,10,00,EA,02,0D,08,09
1756489055454132,00000193,false,Rx,0,6,14,00,F4,FF,00,00,00,00
1756489055456538,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055457468,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055458227,00000194,false,Rx,0,6,12,00,00,00,00,00,00,00
1756489055459642,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055460519,00000188,false,Rx,0,6,B9,FF,16,00,D8,03,00,00
1756489055460638,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055463952,00000193,false,Rx,0,6,14,00,F9,FF,FD,FF,00,00
1756489055465810,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055466301,00000181,false,Rx,0,8,04,10,00,E9,02,0D,08,08
1756489055468068,00000194,false,Rx,0,6,12,00,04,00,00,00,00,00
1756489055468472,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055468928,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055470646,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055470739,00000188,false,Rx,0,6,B8,FF,16,00,E5,03,00,00
1756489055470837,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055473784,00000193,false,Rx,0,6,14,00,F5,FF,FF,FF,00,00
1756489055476008,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055477886,00000194,false,Rx,0,6,12,00,00,00,03,00,00,00
1756489055478400,00000181,false,Rx,0,8,04,10,00,E9,02,0C,07,08
1756489055479449,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055480908,00000188,false,Rx,0,6,C5,FF,09,00,F4,03,00,00
1756489055481024,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055481686,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055483607,00000193,false,Rx,0,6,14,00,F0,FF,01,00,00,00
1756489055486214,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055487713,00000194,false,Rx,0,6,12,00,00,00,FD,FF,00,00
1756489055490455,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055491109,00000188,false,Rx,0,6,B7,FF,12,00,E0,03,00,00
1756489055491223,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055491620,00000181,false,Rx,0,8,04,10,00,E9,02,0B,07,07
1756489055492656,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055493437,00000193,false,Rx,0,6,14,00,FF,FF,02,00,00,00
1756489055496446,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055497576,00000194,false,Rx,0,6,12,00,FF,FF,00,00,00,00
1756489055501318,00000188,false,Rx,0,6,BE,FF,15,00,E2,03,00,00
1756489055501430,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055501540,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055503263,00000193,false,Rx,0,6,14,00,09,00,01,00,00,00
1756489055503677,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055504800,00000181,false,Rx,0,8,04,10,00,E9,02,0A,06,07
1756489055506611,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055507397,00000194,false,Rx,0,6,12,00,FE,FF,FF,FF,00,00
1756489055511570,00000188,false,Rx,0,6,C3,FF,09,00,F5,03,00,00
1756489055511666,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055512514,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055513083,00000393,false,Rx,0,6,0A,01,D5,01,0F,01,00,00
1756489055513178,00000293,false,Rx,0,4,19,A3,00,00,00,00,00,00
1756489055513276,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055513374,00000733,false,Rx,0,8,04,8F,C2,F5,3F,A3,00,05
1756489055513476,00000193,false,Rx,0,6,14,00,0B,00,FE,FF,00,00
1756489055514191,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756489055514664,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055516809,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055517192,00000194,false,Rx,0,6,12,00,FF,FF,02,00,00,00
1756489055518051,00000181,false,Rx,0,8,04,10,00,E9,02,09,05,06
1756489055521714,00000188,false,Rx,0,6,BC,FF,12,00,E4,03,00,00
1756489055521826,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055522916,00000193,false,Rx,0,6,14,00,F7,FF,06,00,00,00
1756489055524565,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055525680,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055527021,00000194,false,Rx,0,6,12,00,02,00,FF,FF,00,00
1756489055527657,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055531209,00000181,false,Rx,0,8,04,10,00,EA,02,08,05,05
1756489055531908,00000188,false,Rx,0,6,C0,FF,0F,00,F3,03,00,00
1756489055532028,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055532739,00000193,false,Rx,0,6,14,00,F4,FF,05,00,00,00
1756489055535611,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055536676,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055536849,00000194,false,Rx,0,6,12,00,03,00,00,00,00,00
1756489055537726,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055541624,00000188,false,Rx,0,6,BE,FF,11,00,E7,03,00,00
1756489055541731,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055542570,00000193,false,Rx,0,6,14,00,00,00,03,00,00,00
1756489055544415,00000181,false,Rx,0,8,04,10,00,E9,02,07,04,05
1756489055546584,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055546680,00000394,false,Rx,0,6,5F,05,ED,01,16,01,00,00
1756489055546779,00000294,false,Rx,0,4,AF,A2,97,FF,00,00,00,00
1756489055546878,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055546976,00000734,false,Rx,0,8,05,00,00,C0,3F,A2,97,05
1756489055547072,00000194,false,Rx,0,6,12,00,01,00,01,00,00,00
1756489055547905,00000488,false,Rx,0,8,08,27,56,00,53,01,8D,00
1756489055548810,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055551814,00000188,false,Rx,0,6,B5,FF,19,00,DB,03,00,00
1756489055551930,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055552392,00000193,false,Rx,0,6,14,00,F9,FF,FE,FF,00,00
1756489055556511,00000194,false,Rx,0,6,12,00,00,00,02,00,00,00
1756489055557688,00000181,false,Rx,0,8,04,10,00,E9,02,06,03,04
1756489055557786,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055558098,00000488,false,Rx,0,8,08,27,56,00,53,01,8D,00
1756489055559798,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055562230,00000193,false,Rx,0,6,14,00,F6,FF,03,00,00,00
1756489055562699,00000188,false,Rx,0,6,C3,FF,0A,00,F1,03,00,00
1756489055562814,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756489055566327,00000194,false,Rx,0,6,12,00,FF,FF,02,00,00,00
1756489055568303,00000488,false,Rx,0,8,08,27,56,00,54,01,8D,00
1756489055568614,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756489055569151,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756489055570831,00000181,false,Rx,0,8,04,10,00,E9,02,06,03,04
