Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756219956953431,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756219956954068,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756219957955792,00000421,false,Rx,0,8,01,34,CA,AD,68,00,00,00
1756219958957338,00000421,false,Rx,0,8,01,34,CA,AD,68,00,00,00
1756219959958977,00000421,false,Rx,0,8,01,34,CA,AD,68,00,00,00
1756219960960626,00000421,false,Rx,0,8,01,34,CA,AD,68,00,00,00
1756219961962261,00000421,false,Rx,0,8,01,34,CA,AD,68,00,00,00
