Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756490697652646,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756490697655199,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697655563,00000188,false,Rx,0,6,C1,FF,10,00,F7,03,00,00
1756490697655669,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490697656161,00000194,false,Rx,0,6,12,00,00,00,FE,FF,00,00
1756490697656793,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490697657344,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697659761,00000193,false,Rx,0,6,14,00,0F,00,02,00,00,00
1756490697665843,00000188,false,Rx,0,6,C2,FF,0A,00,F7,03,00,00
1756490697665953,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490697666123,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697666239,00000194,false,Rx,0,6,14,00,FB,FF,FF,FF,00,00
1756490697668079,00000488,false,Rx,0,8,08,27,56,00,53,01,8A,00
1756490697668340,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697669590,00000193,false,Rx,0,6,14,00,03,00,04,00,00,00
1756490697675234,00000188,false,Rx,0,6,BA,FF,0F,00,E2,03,00,00
1756490697675345,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490697676158,00000194,false,Rx,0,6,14,00,FB,FF,00,00,00,00
1756490697677131,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697678343,00000488,false,Rx,0,8,08,27,56,00,53,01,8A,00
1756490697679344,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697679437,00000193,false,Rx,0,6,14,00,00,00,07,00,00,00
1756490697682516,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756490697685533,00000188,false,Rx,0,6,C5,FF,0C,00,FC,03,00,00
1756490697685661,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490697686171,00000194,false,Rx,0,6,14,00,FB,FF,FF,FF,00,00
1756490697688120,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697688642,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490697689228,00000193,false,Rx,0,6,14,00,F8,FF,03,00,00,00
1756490697690338,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697695833,00000188,false,Rx,0,6,B7,FF,12,00,CC,03,00,00
1756490697695942,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490697696155,00000194,false,Rx,0,6,14,00,F9,FF,FF,FF,00,00
1756490697697293,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490697698943,00000488,false,Rx,0,8,08,27,56,00,53,01,8A,00
1756490697699056,00000193,false,Rx,0,6,14,00,FB,FF,02,00,00,00
1756490697699177,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697702426,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490697704659,00000181,false,Rx,0,8,04,10,00,E9,02,0E,08,0A
1756490697706124,00000188,false,Rx,0,6,B9,FF,15,00,DC,03,00,00
1756490697706238,00000194,false,Rx,0,6,14,00,FA,FF,FF,FF,00,00
1756490697706335,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490697708902,00000193,false,Rx,0,6,14,00,0A,00,01,00,00,00
