Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756488290998327,00000281,false,Rx,0,1,60,00,00,00,00,00,00,00
1756488290999395,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756488291000117,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291000211,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291001885,00000188,false,Rx,0,6,BD,FF,14,00,DB,03,00,00
1756488291002026,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488291002144,00000488,false,Rx,0,8,0A,27,55,00,4B,01,0D,00
1756488291002888,00000194,false,Rx,0,6,14,00,00,00,FF,FF,00,00
1756488291006282,00000193,false,Rx,0,6,14,00,FE,FF,FA,FF,00,00
1756488291010017,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291010109,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291012067,00000188,false,Rx,0,6,C1,FF,13,00,E7,03,00,00
1756488291012715,00000194,false,Rx,0,6,14,00,03,00,03,00,00,00
1756488291012889,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488291013006,00000488,false,Rx,0,8,0A,27,55,00,4B,01,0D,00
1756488291014455,00000181,false,Rx,0,8,04,10,00,E9,02,00,00,00
1756488291016097,00000193,false,Rx,0,6,14,00,06,00,FD,FF,00,00
1756488291019929,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291020021,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291022562,00000194,false,Rx,0,6,14,00,FA,FF,03,00,00,00
1756488291022971,00000188,false,Rx,0,6,BE,FF,1C,00,E0,03,00,00
1756488291023063,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488291023208,00000488,false,Rx,0,8,0A,27,55,00,4B,01,0D,00
1756488291025938,00000193,false,Rx,0,6,14,00,FF,FF,02,00,00,00
1756488291027667,00000181,false,Rx,0,8,04,10,00,E9,02,00,00,00
1756488291030923,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291031015,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291032368,00000194,false,Rx,0,6,14,00,FB,FF,00,00,00,00
1756488291033282,00000188,false,Rx,0,6,C4,FF,0C,00,EF,03,00,00
1756488291033397,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488291033543,00000488,false,Rx,0,8,0A,27,55,00,4B,01,0D,00
1756488291035763,00000193,false,Rx,0,6,14,00,FC,FF,00,00,00,00
1756488291040603,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756488291040820,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291040917,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488291042199,00000194,false,Rx,0,6,14,00,02,00,FD,FF,00,00
1756488291043470,00000188,false,Rx,0,6,C2,FF,13,00,E4,03,00,00
1756488291043617,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
