Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756487808518347,00000281,false,Rx,0,1,60,00,00,00,00,00,00,00
1756487808519003,00000488,false,Rx,0,8,0A,27,52,00,4A,01,0A,00
1756487808522992,00000194,false,Rx,0,6,14,00,FA,FF,07,00,00,00
1756487808523439,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808524192,00000393,false,Rx,0,6,FE,00,C5,01,07,01,00,00
1756487808524296,00000293,false,Rx,0,4,B1,A3,00,00,00,00,00,00
1756487808524400,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756487808524527,00000733,false,Rx,0,8,08,00,00,80,3F,A3,00,05
1756487808524632,00000181,false,Rx,0,8,04,10,00,E9,02,00,00,00
1756487808524731,00000193,false,Rx,0,6,14,00,FE,FF,02,00,00,00
1756487808525541,00000188,false,Rx,0,6,C2,FF,0D,00,EE,03,00,00
1756487808525695,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756487808525757,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808529148,00000488,false,Rx,0,8,0A,27,52,00,4A,01,0A,00
1756487808532218,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808532803,00000194,false,Rx,0,6,14,00,FA,FF,00,00,00,00
1756487808533337,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808534045,00000193,false,Rx,0,6,14,00,00,00,04,00,00,00
1756487808535741,00000188,false,Rx,0,6,BF,FF,07,00,F0,03,00,00
1756487808535866,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756487808539343,00000488,false,Rx,0,8,0A,27,52,00,4A,01,0A,00
1756487808542109,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808542215,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808542623,00000194,false,Rx,0,6,14,00,04,00,02,00,00,00
1756487808543875,00000193,false,Rx,0,6,14,00,F7,FF,03,00,00,00
1756487808545912,00000188,false,Rx,0,6,B7,FF,17,00,D3,03,00,00
1756487808546016,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756487808549567,00000488,false,Rx,0,8,0A,27,51,00,4A,01,0A,00
1756487808552053,00000181,false,Rx,0,8,04,10,00,E9,02,00,00,00
1756487808552162,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808552314,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808552463,00000194,false,Rx,0,6,14,00,04,00,04,00,00,00
1756487808553710,00000193,false,Rx,0,6,14,00,F8,FF,01,00,00,00
1756487808556251,00000188,false,Rx,0,6,C3,FF,0F,00,EA,03,00,00
1756487808556365,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756487808560410,00000488,false,Rx,0,8,0A,27,51,00,4A,01,0A,00
1756487808561915,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808562023,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756487808562266,00000394,false,Rx,0,6,45,05,CD,01,F9,00,00,00
1756487808562370,00000294,false,Rx,0,4,4E,A3,AF,FF,00,00,00,00
1756487808562470,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756487808562566,00000734,false,Rx,0,8,09,00,00,00,00,A3,AF,05
1756487808562683,00000194,false,Rx,0,6,14,00,05,00,01,00,00,00
1756487808563526,00000193,false,Rx,0,6,14,00,00,00,02,00,00,00
1756487808565273,00000181,false,Rx,0,8,04,10,00,E9,02,00,00,00
1756487808565785,00000188,false,Rx,0,6,BC,FF,15,00,DD,03,00,00
1756487808565906,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
