Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756488339602771,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756488339604656,00000193,false,Rx,0,6,12,00,F2,FF,00,00,00,00
1756488339607572,00000188,false,Rx,0,6,C0,FF,0D,00,E9,03,00,00
1756488339607790,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339607887,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339608295,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339608411,00000188,false,Rx,0,6,C0,FF,0D,00,E8,03,00,00
1756488339608528,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339608631,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339608736,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339609043,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756488339611010,00000194,false,Rx,0,6,14,00,01,00,01,00,00,00
1756488339614480,00000193,false,Rx,0,6,14,00,F7,FF,01,00,00,00
1756488339615546,00000181,false,Rx,0,8,04,10,00,E9,02,0A,06,07
1756488339618537,00000188,false,Rx,0,6,C0,FF,0D,00,E8,03,00,00
1756488339618780,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339618878,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339618975,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339619075,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339620834,00000194,false,Rx,0,6,14,00,00,00,FE,FF,00,00
1756488339624297,00000393,false,Rx,0,6,10,01,D5,01,0F,01,00,00
1756488339624390,00000293,false,Rx,0,4,71,A3,00,00,00,00,00,00
1756488339624488,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756488339624586,00000733,false,Rx,0,8,02,00,00,C0,3F,A3,00,05
1756488339624693,00000193,false,Rx,0,6,14,00,FA,FF,03,00,00,00
1756488339628747,00000188,false,Rx,0,6,C0,FF,10,00,F3,03,00,00
1756488339628981,00000288,false,Rx,0,6,FF,FF,00,00,00,00,00,00
1756488339629097,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339629876,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339629957,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339630656,00000394,false,Rx,0,6,76,05,DD,01,1F,01,00,00
1756488339630756,00000294,false,Rx,0,4,F8,A2,F8,FF,00,00,00,00
1756488339630858,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756488339630952,00000734,false,Rx,0,8,07,00,00,80,3F,A2,F8,05
1756488339631049,00000194,false,Rx,0,6,14,00,FD,FF,03,00,00,00
1756488339634126,00000193,false,Rx,0,6,14,00,FC,FF,00,00,00,00
1756488339638950,00000188,false,Rx,0,6,B5,FF,13,00,DC,03,00,00
1756488339639183,00000288,false,Rx,0,6,00,00,01,00,00,00,00,00
1756488339639300,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339640396,00000290,false,Rx,0,7,01,E8,00,8B,A4,06,00,00
1756488339640514,00000194,false,Rx,0,6,14,00,00,00,01,00,00,00
1756488339640819,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339641900,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339643951,00000193,false,Rx,0,6,14,00,F6,FF,05,00,00,00
1756488339649155,00000188,false,Rx,0,6,C1,FF,18,00,E4,03,00,00
1756488339649390,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339649509,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339650313,00000194,false,Rx,0,6,14,00,02,00,00,00,00,00
1756488339651812,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339652906,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339653780,00000193,false,Rx,0,6,14,00,0A,00,FE,FF,00,00
1756488339659336,00000188,false,Rx,0,6,C0,FF,0B,00,EB,03,00,00
1756488339659581,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339659699,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339660141,00000194,false,Rx,0,6,14,00,FF,FF,FE,FF,00,00
1756488339662808,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339663609,00000193,false,Rx,0,6,14,00,04,00,09,00,00,00
1756488339663912,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339669582,00000188,false,Rx,0,6,BD,FF,19,00,E7,03,00,00
1756488339669809,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339669915,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339670012,00000194,false,Rx,0,6,14,00,FD,FF,02,00,00,00
1756488339671834,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756488339673441,00000193,false,Rx,0,6,14,00,F0,FF,04,00,00,00
1756488339673826,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339674912,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339679737,00000188,false,Rx,0,6,B9,FF,18,00,DE,03,00,00
1756488339679852,00000194,false,Rx,0,6,14,00,01,00,00,00,00,00
1756488339679968,00000288,false,Rx,0,6,00,00,FF,FF,00,00,00,00
1756488339680085,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339683266,00000193,false,Rx,0,6,14,00,07,00,02,00,00,00
1756488339684813,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339685920,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339689628,00000194,false,Rx,0,6,14,00,FF,FF,FF,FF,00,00
1756488339689928,00000188,false,Rx,0,6,BE,FF,0C,00,EF,03,00,00
1756488339691172,00000288,false,Rx,0,6,00,00,00,00,01,00,00,00
1756488339691292,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339693091,00000193,false,Rx,0,6,14,00,FF,FF,03,00,00,00
1756488339695823,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339696924,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339699453,00000194,false,Rx,0,6,14,00,01,00,02,00,00,00
1756488339701170,00000188,false,Rx,0,6,BA,FF,13,00,E0,03,00,00
1756488339701286,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339701402,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339702924,00000193,false,Rx,0,6,14,00,0C,00,FA,FF,00,00
1756488339706823,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339707923,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339709207,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756488339709323,00000194,false,Rx,0,6,14,00,FF,FF,FC,FF,00,00
1756488339711456,00000188,false,Rx,0,6,BD,FF,09,00,EE,03,00,00
1756488339711568,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488339711685,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339712746,00000193,false,Rx,0,6,14,00,F0,FF,01,00,00,00
1756488339717831,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339718928,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488339719104,00000194,false,Rx,0,6,14,00,02,00,01,00,00,00
1756488339721677,00000188,false,Rx,0,6,BA,FF,10,00,E7,03,00,00
1756488339721771,00000288,false,Rx,0,6,01,00,01,00,00,00,00,00
1756488339721868,00000488,false,Rx,0,8,08,27,59,00,51,01,90,00
1756488339722569,00000393,false,Rx,0,6,10,01,D5,01,0F,01,00,00
1756488339722669,00000293,false,Rx,0,4,41,A3,00,00,00,00,00,00
1756488339722765,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756488339722864,00000733,false,Rx,0,8,03,6F,12,03,3B,A3,00,05
