Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756491004666553,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756491004669358,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756491004669455,00000188,false,Rx,0,6,BF,FF,0D,00,E3,03,00,00
1756491004669567,00000488,false,Rx,0,8,09,27,56,00,50,01,86,00
1756491004673491,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756491004673786,00000193,false,Rx,0,6,14,00,0A,00,02,00,00,00
1756491004674602,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756491004675408,00000194,false,Rx,0,6,14,00,00,00,04,00,00,00
1756491004679518,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756491004679631,00000188,false,Rx,0,6,B8,FF,17,00,DB,03,00,00
1756491004679747,00000488,false,Rx,0,8,09,27,55,00,50,01,86,00
1756491004683626,00000193,false,Rx,0,6,14,00,01,00,FF,FF,00,00
1756491004684496,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756491004685238,00000194,false,Rx,0,6,14,00,FF,FF,04,00,00,00
1756491004685589,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756491004686948,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756491004689718,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756491004689831,00000188,false,Rx,0,6,C2,FF,13,00,FF,03,00,00
1756491004689947,00000488,false,Rx,0,8,09,27,55,00,50,01,86,00
1756491004691145,00000181,false,Rx,0,8,04,10,00,E9,02,0E,08,09
1756491004693450,00000193,false,Rx,0,6,14,00,03,00,01,00,00,00
1756491004695065,00000194,false,Rx,0,6,14,00,01,00,04,00,00,00
1756491004695503,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756491004696586,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756491004699920,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756491004700653,00000188,false,Rx,0,6,BD,FF,11,00,DE,03,00,00
1756491004700767,00000488,false,Rx,0,8,09,27,55,00,50,01,86,00
1756491004703319,00000193,false,Rx,0,6,14,00,0C,00,FC,FF,00,00
1756491004704898,00000394,false,Rx,0,6,65,05,DD,01,28,01,00,00
1756491004704990,00000294,false,Rx,0,4,0A,A2,7F,FF,00,00,00,00
1756491004705086,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756491004705184,00000734,false,Rx,0,8,05,00,00,C0,3F,A2,7F,05
1756491004705292,00000194,false,Rx,0,6,14,00,03,00,04,00,00,00
1756491004706507,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756491004707601,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
