Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756490741133742,00000281,false,Rx,0,1,60,00,00,00,00,00,00,00
1756490741135600,00000193,false,Rx,0,6,14,00,00,00,01,00,00,00
1756490741136365,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741137438,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741142536,00000194,false,Rx,0,6,14,00,FB,FF,00,00,00,00
1756490741142672,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490741142806,00000188,false,Rx,0,6,BE,FF,10,00,F0,03,00,00
1756490741142921,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490741144071,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741145140,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741145365,00000193,false,Rx,0,6,14,00,F0,FF,FE,FF,00,00
1756490741151750,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741152517,00000194,false,Rx,0,6,14,00,FB,FF,01,00,00,00
1756490741152853,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741152969,00000288,false,Rx,0,6,01,00,00,00,00,00,00,00
1756490741153082,00000188,false,Rx,0,6,C3,FF,0C,00,FC,03,00,00
1756490741153180,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490741155227,00000193,false,Rx,0,6,14,00,0C,00,00,00,00,00
1756490741160560,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741160647,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490741162517,00000194,false,Rx,0,6,14,00,FC,FF,01,00,00,00
1756490741163070,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490741163208,00000188,false,Rx,0,6,B8,FF,13,00,D1,03,00,00
1756490741163325,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490741165023,00000193,false,Rx,0,6,14,00,06,00,02,00,00,00
1756490741167050,00000290,false,Rx,0,7,01,E8,00,00,00,00,00,00
1756490741167142,00000490,false,Rx,0,5,64,00,00,00,00,00,00,00
