Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756490934233492,00000390,false,Rx,0,8,BD,3D,3D,3D,3D,3D,3D,3D
1756490934233609,00000390,false,Rx,0,8,CB,13,13,13,13,13,3D,3D
1756490934233726,00000390,false,Rx,0,8,C4,3D,3D,3D,3D,13,13,13
1756490934233824,00000390,false,Rx,0,8,D2,3D,3D,3D,3D,3D,3D,3D
1756490934233920,00000390,false,Rx,0,8,D9,3D,3D,3D,3D,3D,3D,3D
1756490934234037,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934234757,00000393,false,Rx,0,6,13,01,D5,01,0F,01,00,00
1756490934234897,00000293,false,Rx,0,4,86,A2,00,00,00,00,00,00
1756490934234968,00000004,false,Rx,0,8,00,01,00,00,00,00,00,00
1756490934235029,00000733,false,Rx,0,8,01,9A,99,19,40,A2,00,05
1756490934235091,00000193,false,Rx,0,6,14,00,FD,FF,02,00,00,00
1756490934235763,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934235859,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934235924,00000194,false,Rx,0,6,14,00,07,00,05,00,00,00
1756490934239128,00000181,false,Rx,0,8,68,10,00,E9,02,08,05,05
1756490934239895,00000188,false,Rx,0,6,B5,FF,16,00,D3,03,00,00
1756490934239975,00000288,false,Rx,0,6,FF,FF,00,00,00,00,00,00
1756490934240167,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934244415,00000193,false,Rx,0,6,14,00,02,00,FE,FF,00,00
1756490934245669,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934245762,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934245859,00000194,false,Rx,0,6,14,00,01,00,07,00,00,00
1756490934250146,00000188,false,Rx,0,6,C4,FF,12,00,FC,03,00,00
1756490934250258,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934250463,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934252305,00000181,false,Rx,0,8,04,10,00,E9,02,08,04,05
1756490934254232,00000193,false,Rx,0,6,14,00,FD,FF,04,00,00,00
1756490934255584,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934255699,00000194,false,Rx,0,6,14,00,04,00,02,00,00,00
1756490934255807,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934260484,00000188,false,Rx,0,6,C2,FF,05,00,F8,03,00,00
1756490934260592,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934260780,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934264079,00000193,false,Rx,0,6,14,00,00,00,FF,FF,00,00
1756490934265470,00000194,false,Rx,0,6,14,00,FB,FF,FE,FF,00,00
1756490934265602,00000181,false,Rx,0,8,04,10,00,E9,02,07,04,05
1756490934266583,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934266688,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934270752,00000188,false,Rx,0,6,B2,FF,15,00,C9,03,00,00
1756490934270861,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934271062,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934273898,00000193,false,Rx,0,6,14,00,FD,FF,FB,FF,00,00
1756490934275275,00000194,false,Rx,0,6,14,00,06,00,03,00,00,00
1756490934276478,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934276573,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934277177,00000290,false,Rx,0,7,01,E8,00,00,00,00,00,00
1756490934277282,00000490,false,Rx,0,5,64,00,00,00,00,00,00,00
1756490934278727,00000181,false,Rx,0,8,68,10,00,E9,02,06,03,04
1756490934281039,00000188,false,Rx,0,6,B4,FF,0C,00,D9,03,00,00
1756490934282007,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934282172,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934283833,00000193,false,Rx,0,6,14,00,FB,FF,FE,FF,00,00
1756490934285213,00000194,false,Rx,0,6,14,00,02,00,00,00,00,00
1756490934286482,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934286564,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934291286,00000181,false,Rx,0,8,04,10,00,E9,02,06,03,04
1756490934292726,00000188,false,Rx,0,6,BC,FF,11,00,E1,03,00,00
1756490934292856,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934292925,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934293657,00000193,false,Rx,0,6,14,00,FE,FF,FF,FF,00,00
1756490934295105,00000194,false,Rx,0,6,14,00,09,00,02,00,00,00
1756490934297586,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934297704,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934302606,00000188,false,Rx,0,6,B3,FF,1A,00,D0,03,00,00
1756490934302820,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934302887,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934303425,00000193,false,Rx,0,6,14,00,08,00,FB,FF,00,00
1756490934304083,00000181,false,Rx,0,8,04,10,00,E9,02,05,03,04
1756490934304777,00000394,false,Rx,0,6,65,05,DD,01,1F,01,00,00
1756490934304885,00000294,false,Rx,0,4,1C,A2,C9,00,00,00,00,00
1756490934304987,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934305086,00000734,false,Rx,0,8,05,00,00,C0,3F,A2,C9,05
1756490934305212,00000194,false,Rx,0,6,14,00,02,00,01,00,00,00
1756490934307337,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934307449,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934312971,00000188,false,Rx,0,6,C4,FF,0D,00,FF,03,00,00
1756490934313219,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934313291,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934313357,00000193,false,Rx,0,6,14,00,FD,FF,02,00,00,00
1756490934314714,00000194,false,Rx,0,6,14,00,10,00,FD,FF,00,00
1756490934317426,00000181,false,Rx,0,8,68,10,00,E9,02,00,02,03
1756490934317630,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934317696,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934323269,00000193,false,Rx,0,6,14,00,08,00,FC,FF,00,00
1756490934323442,00000188,false,Rx,0,6,BF,FF,12,00,EF,03,00,00
1756490934323504,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934323564,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934324488,00000194,false,Rx,0,6,14,00,01,00,03,00,00,00
1756490934327419,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934327649,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934327713,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934330774,00000181,false,Rx,0,8,04,10,00,E9,02,00,02,03
1756490934332960,00000393,false,Rx,0,6,13,01,D5,01,0F,01,00,00
1756490934333088,00000293,false,Rx,0,4,8C,A2,00,00,00,00,00,00
1756490934333191,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934333289,00000733,false,Rx,0,8,02,00,00,C0,3F,A2,00,05
1756490934333391,00000193,false,Rx,0,6,14,00,02,00,FF,FF,00,00
1756490934333509,00000188,false,Rx,0,6,B2,FF,13,00,C7,03,00,00
1756490934333570,00000288,false,Rx,0,6,01,00,00,00,00,00,00,00
1756490934334273,00000194,false,Rx,0,6,14,00,01,00,FF,FF,00,00
1756490934334719,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934336619,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756490934338228,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934338332,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934342719,00000193,false,Rx,0,6,14,00,FA,FF,FE,FF,00,00
1756490934344100,00000194,false,Rx,0,6,14,00,FD,FF,FC,FF,00,00
1756490934344749,00000188,false,Rx,0,6,C7,FF,0C,00,05,04,00,00
1756490934344855,00000288,false,Rx,0,6,01,00,00,00,00,00,00,00
1756490934344953,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934348208,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934348301,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934352557,00000193,false,Rx,0,6,14,00,F6,FF,FC,FF,00,00
1756490934353924,00000194,false,Rx,0,6,14,00,02,00,FC,FF,00,00
1756490934355013,00000188,false,Rx,0,6,B8,FF,13,00,D1,03,00,00
1756490934355120,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934355234,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934356323,00000100,false,Rx,0,6,53,EC,E4,03,70,3B,00,00
1756490934358324,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934358506,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934360647,00000181,false,Rx,0,8,68,10,00,E9,02,00,01,02
1756490934362687,00000193,false,Rx,0,6,14,00,FF,FF,02,00,00,00
1756490934364043,00000194,false,Rx,0,6,14,00,04,00,FF,FF,00,00
1756490934365109,00000188,false,Rx,0,6,B9,FF,13,00,CF,03,00,00
1756490934365273,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934365336,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934369132,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934369223,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934372499,00000193,false,Rx,0,6,14,00,FA,FF,FB,FF,00,00
1756490934373535,00000181,false,Rx,0,8,04,10,00,E9,02,00,01,02
1756490934373831,00000194,false,Rx,0,6,14,00,07,00,FD,FF,00,00
1756490934375467,00000188,false,Rx,0,6,C6,FF,0E,00,FE,03,00,00
1756490934375559,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934375620,00000488,false,Rx,0,8,08,27,55,00,54,01,87,00
1756490934379386,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934379517,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934382336,00000193,false,Rx,0,6,14,00,F6,FF,FE,FF,00,00
1756490934383692,00000194,false,Rx,0,6,14,00,0E,00,01,00,00,00
1756490934385712,00000188,false,Rx,0,6,BC,FF,0F,00,F3,03,00,00
1756490934385811,00000288,false,Rx,0,6,FF,FF,00,00,00,00,00,00
1756490934385875,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934387065,00000181,false,Rx,0,8,68,10,00,E9,02,00,01,02
1756490934388945,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934389037,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934392133,00000193,false,Rx,0,6,14,00,F5,FF,00,00,00,00
1756490934393506,00000194,false,Rx,0,6,14,00,00,00,FE,FF,00,00
1756490934395699,00000188,false,Rx,0,6,B5,FF,10,00,CF,03,00,00
1756490934395881,00000288,false,Rx,0,6,00,00,FF,FF,00,00,00,00
1756490934395943,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934398962,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934399051,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934399923,00000181,false,Rx,0,8,04,10,00,EA,02,00,01,02
1756490934401954,00000193,false,Rx,0,6,14,00,06,00,FD,FF,00,00
1756490934403312,00000394,false,Rx,0,6,69,05,DD,01,0E,01,00,00
1756490934403475,00000294,false,Rx,0,4,0C,A2,8B,FF,00,00,00,00
1756490934403586,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934403857,00000734,false,Rx,0,8,06,6F,12,03,3B,A2,8B,05
1756490934403938,00000194,false,Rx,0,6,14,00,08,00,FD,FF,00,00
1756490934405891,00000188,false,Rx,0,6,C4,FF,12,00,FC,03,00,00
1756490934406068,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934406139,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934409881,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934410070,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934411806,00000193,false,Rx,0,6,14,00,02,00,FF,FF,00,00
1756490934413166,00000194,false,Rx,0,6,14,00,01,00,FF,FF,00,00
1756490934416195,00000188,false,Rx,0,6,BF,FF,09,00,FC,03,00,00
1756490934416268,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934416945,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934419680,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934419807,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934421606,00000193,false,Rx,0,6,14,00,F8,FF,FB,FF,00,00
1756490934422986,00000194,false,Rx,0,6,14,00,0A,00,FD,FF,00,00
1756490934426967,00000188,false,Rx,0,6,BC,FF,0E,00,DE,03,00,00
1756490934427548,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934427615,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934427677,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934429599,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934429721,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934431515,00000393,false,Rx,0,6,13,01,D5,01,17,01,00,00
1756490934431623,00000293,false,Rx,0,4,7C,A2,00,00,00,00,00,00
1756490934431692,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934431753,00000733,false,Rx,0,8,03,6F,12,03,3B,A2,00,05
1756490934431814,00000193,false,Rx,0,6,14,00,F0,FF,FB,FF,00,00
1756490934432752,00000194,false,Rx,0,6,14,00,05,00,FD,FF,00,00
1756490934437164,00000188,false,Rx,0,6,C8,FF,12,00,05,04,00,00
1756490934437268,00000288,false,Rx,0,6,02,00,00,00,00,00,00,00
1756490934437360,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934439453,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934439540,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934441204,00000193,false,Rx,0,6,14,00,0B,00,FD,FF,00,00
1756490934442576,00000194,false,Rx,0,6,14,00,0F,00,FA,FF,00,00
1756490934444822,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756490934447356,00000188,false,Rx,0,6,B8,FF,11,00,DD,03,00,00
1756490934447461,00000288,false,Rx,0,6,FF,FF,00,00,00,00,00,00
1756490934447557,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934450489,00000181,false,Rx,0,8,68,10,00,E9,02,00,00,01
1756490934450595,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934450686,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934451010,00000193,false,Rx,0,6,14,00,03,00,FB,FF,00,00
1756490934452424,00000194,false,Rx,0,6,14,00,02,00,F9,FF,00,00
1756490934457567,00000188,false,Rx,0,6,B9,FF,19,00,E0,03,00,00
1756490934457664,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934457760,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934460364,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934460450,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934460871,00000193,false,Rx,0,6,14,00,FD,FF,02,00,00,00
1756490934462241,00000194,false,Rx,0,6,14,00,0B,00,FC,FF,00,00
1756490934463705,00000181,false,Rx,0,8,04,10,00,E9,02,00,00,01
1756490934467739,00000188,false,Rx,0,6,C3,FF,0D,00,F1,03,00,00
1756490934467869,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934467984,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934470258,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934470348,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934470682,00000193,false,Rx,0,6,14,00,FF,FF,FF,FF,00,00
1756490934472073,00000194,false,Rx,0,6,14,00,09,00,FF,FF,00,00
1756490934477235,00000290,false,Rx,0,7,01,E8,00,00,00,00,00,00
1756490934477317,00000490,false,Rx,0,5,64,00,00,00,00,00,00,00
1756490934477929,00000188,false,Rx,0,6,B6,FF,18,00,D2,03,00,00
1756490934478076,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934478195,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934480528,00000193,false,Rx,0,6,14,00,0F,00,FB,FF,00,00
1756490934481285,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934481375,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934481893,00000194,false,Rx,0,6,14,00,0C,00,FD,FF,00,00
1756490934488210,00000188,false,Rx,0,6,B2,FF,18,00,D7,03,00,00
1756490934488316,00000288,false,Rx,0,6,FE,FF,00,00,00,00,00,00
1756490934488407,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934490396,00000193,false,Rx,0,6,14,00,FB,FF,00,00,00,00
1756490934491284,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934491379,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934491722,00000194,false,Rx,0,6,14,00,0A,00,FF,FF,00,00
1756490934498346,00000188,false,Rx,0,6,C5,FF,0B,00,F8,03,00,00
1756490934498458,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490934498584,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934500226,00000193,false,Rx,0,6,14,00,00,00,04,00,00,00
1756490934501242,00000181,false,Rx,0,8,68,10,00,E9,02,00,00,01
1756490934501329,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934501425,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934501541,00000394,false,Rx,0,6,69,05,DD,01,0E,01,00,00
1756490934501641,00000294,false,Rx,0,4,F5,A1,34,00,00,00,00,00
1756490934501738,00000714,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934501837,00000734,false,Rx,0,8,07,00,00,80,3F,A1,34,05
1756490934501936,00000194,false,Rx,0,6,14,00,01,00,FF,FF,00,00
1756490934508576,00000188,false,Rx,0,6,C3,FF,15,00,F1,03,00,00
1756490934508665,00000288,false,Rx,0,6,00,00,FF,FF,00,00,00,00
1756490934509912,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934510022,00000193,false,Rx,0,6,14,00,FB,FF,01,00,00,00
1756490934511123,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934511232,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934511355,00000194,false,Rx,0,6,14,00,0E,00,FC,FF,00,00
1756490934513314,00000181,false,Rx,0,8,04,10,00,E9,02,00,00,01
1756490934519846,00000193,false,Rx,0,6,14,00,11,00,00,00,00,00
1756490934519940,00000188,false,Rx,0,6,C1,FF,13,00,E6,03,00,00
1756490934520046,00000288,false,Rx,0,6,00,00,00,00,01,00,00,00
1756490934520142,00000488,false,Rx,0,8,08,27,55,00,54,01,88,00
1756490934521195,00000194,false,Rx,0,6,14,00,04,00,03,00,00,00
1756490934522202,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934522293,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490934527689,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934529640,00000393,false,Rx,0,6,13,01,D5,01,0F,01,00,00
1756490934529730,00000293,false,Rx,0,4,78,A2,00,00,00,00,00,00
1756490934529827,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490934529923,00000733,false,Rx,0,8,04,8F,C2,F5,3F,A2,00,05
1756490934530021,00000188,false,Rx,0,6,CB,FF,0A,00,00,04,00,00
