Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756381511934634,00000281,false,Rx,0,1,60,00,00,00,00,00,00,00
1756381511937750,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511937858,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511945465,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511945577,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511953158,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511953269,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511960836,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511960966,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511969888,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511969986,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511980813,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511980904,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511990633,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381511990724,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512000480,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512000588,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512004089,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756381512010374,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512011442,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512021380,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512021488,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512031279,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512031388,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512041180,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512041289,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512052185,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512052297,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512062061,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512062189,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512071964,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512072093,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512081872,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512081998,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512092870,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512092998,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512102773,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512102901,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512104250,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756381512112700,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512112813,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756381512122597,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
