Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756490394649064,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756490394649625,00000194,false,Rx,0,6,12,00,00,00,00,00,00,00
1756490394650596,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394650696,00000193,false,Rx,0,6,12,00,0B,00,00,00,00,00
1756490394651748,00000181,false,Rx,0,8,04,10,00,EA,02,0E,08,09
1756490394652779,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394659269,00000188,false,Rx,0,6,B7,FF,13,00,EC,03,00,00
1756490394659380,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490394659476,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490394659575,00000194,false,Rx,0,6,14,00,FD,FF,00,00,00,00
1756490394660458,00000193,false,Rx,0,6,14,00,07,00,FD,FF,00,00
1756490394661636,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394663827,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394669404,00000188,false,Rx,0,6,C3,FF,11,00,F5,03,00,00
1756490394669521,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490394669583,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490394669670,00000194,false,Rx,0,6,14,00,FC,FF,01,00,00,00
1756490394670301,00000193,false,Rx,0,6,14,00,F5,FF,FF,FF,00,00
1756490394672692,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394674891,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394679521,00000188,false,Rx,0,6,BE,FF,0F,00,E9,03,00,00
1756490394679616,00000194,false,Rx,0,6,14,00,FC,FF,01,00,00,00
1756490394679713,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490394679830,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490394680113,00000193,false,Rx,0,6,14,00,FF,FF,FC,FF,00,00
1756490394683788,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394686203,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490394689856,00000194,false,Rx,0,6,14,00,F8,FF,01,00,00,00
1756490394690105,00000188,false,Rx,0,6,B5,FF,14,00,D1,03,00,00
1756490394690214,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490394690283,00000393,false,Rx,0,6,07,01,D5,01,07,01,00,00
1756490394690345,00000293,false,Rx,0,4,C1,A2,00,00,00,00,00,00
1756490394690413,00000488,false,Rx,0,8,08,27,56,00,52,01,8A,00
1756490394690480,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490394690542,00000733,false,Rx,0,8,02,00,00,C0,3F,A2,00,05
1756490394690610,00000193,false,Rx,0,6,14,00,08,00,FD,FF,00,00
1756490394695174,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
