Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756488013222848,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756488013222989,00000188,false,Rx,0,6,BB,FF,12,00,E1,03,00,00
1756488013223062,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488013223353,00000181,false,Rx,0,8,A0,0F,00,E9,03,0D,09,08
1756488013224089,00000488,false,Rx,0,8,0A,27,51,00,4C,01,0C,00
1756488013225216,00000194,false,Rx,0,6,12,00,00,00,00,00,00,00
1756488013227687,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488013228279,00000193,false,Rx,0,6,14,00,EF,FF,FD,FF,00,00
1756488013228798,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488013233022,00000188,false,Rx,0,6,B8,FF,12,00,E0,03,00,00
1756488013234171,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488013234979,00000488,false,Rx,0,8,0A,27,51,00,4C,01,0C,00
1756488013235100,00000194,false,Rx,0,6,14,00,FE,FF,FE,FF,00,00
1756488013235458,00000181,false,Rx,0,8,04,10,00,E9,02,0D,09,08
1756488013238124,00000193,false,Rx,0,6,14,00,03,00,01,00,00,00
1756488013238710,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488013239855,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488013244976,00000188,false,Rx,0,6,BB,FF,12,00,E0,03,00,00
1756488013245376,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488013245451,00000194,false,Rx,0,6,14,00,06,00,03,00,00,00
1756488013245561,00000488,false,Rx,0,8,0A,27,52,00,4C,01,0C,00
1756488013246636,00000710,false,Rx,0,1,7F,00,00,00,00,00,00,00
1756488013248113,00000193,false,Rx,0,6,14,00,FF,FF,06,00,00,00
1756488013248768,00000290,false,Rx,0,7,01,E8,00,0D,A7,06,00,00
1756488013249153,00000490,false,Rx,0,5,5B,00,00,00,00,00,00,00
1756488013249291,00000181,false,Rx,0,8,04,10,00,E9,02,0D,09,08
1756488013249362,00000400,false,Rx,0,8,CB,C9,E8,0E,0A,B4,6F,48
1756488013249425,00000401,false,Rx,0,2,00,00,00,00,00,00,00,00
1756488013249890,00000410,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013250014,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488013250266,00000411,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013250650,00000412,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013251179,00000413,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013252560,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756488013253573,00000414,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013253897,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756488013253983,00000415,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013254049,00000416,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013254111,00000417,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013254171,00000418,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013254234,00000419,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013254452,00000402,false,Rx,0,8,FA,FF,FF,FF,00,00,00,00
1756488013254654,00000188,false,Rx,0,6,C2,FF,0D,00,F0,03,00,00
1756488013254916,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756488013255040,00000403,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013255262,00000194,false,Rx,0,6,14,00,01,00,03,00,00,00
1756488013255693,00000404,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013256080,00000405,false,Rx,0,8,00,00,00,00,00,00,00,00
1756488013256934,00000488,false,Rx,0,8,0A,27,52,00,4C,01,0C,00
