Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
1756490193460176,00000420,false,Rx,0,1,01,00,00,00,00,00,00,00
1756490193460355,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490193460441,00000193,false,Rx,0,6,12,00,F9,FF,00,00,00,00
1756490193460509,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490193460571,00000194,false,Rx,0,6,14,00,FF,FF,00,00,00,00
1756490193460633,00000701,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490193460693,00000488,false,Rx,0,8,08,27,55,00,53,01,8A,00
1756490193460754,00000188,false,Rx,0,6,BE,FF,12,00,F6,03,00,00
1756490193460816,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490193460875,00000393,false,Rx,0,6,07,01,D5,01,0F,01,00,00
1756490193460935,00000293,false,Rx,0,4,A7,A2,00,00,00,00,00,00
1756490193460993,00000713,false,Rx,0,1,05,00,00,00,00,00,00,00
1756490193461051,00000733,false,Rx,0,8,01,9A,99,19,40,A2,00,05
1756490193461110,00000193,false,Rx,0,6,14,00,F2,FF,02,00,00,00
1756490193461188,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490193461248,00000194,false,Rx,0,6,14,00,FD,FF,FD,FF,00,00
1756490193461308,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490193461364,00000488,false,Rx,0,8,08,27,55,00,53,01,8A,00
1756490193461426,00000188,false,Rx,0,6,AD,FF,16,00,CA,03,00,00
1756490193461526,00000288,false,Rx,0,6,00,00,00,00,00,00,00,00
1756490193461593,00000193,false,Rx,0,6,14,00,F1,FF,FE,FF,00,00
1756490193461656,00000194,false,Rx,0,6,14,00,00,00,FD,FF,00,00
1756490193461716,00000213,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490193461773,00000214,false,Rx,0,4,08,00,00,00,00,00,00,00
1756490193461831,00000488,false,Rx,0,8,08,27,55,00,53,01,8A,00
1756490193461892,00000181,false,Rx,0,8,68,10,00,EA,02,0C,07,08
